823,827
2,3,57,58
3,2,14,51,57,60,158
4,78
5,12,13,16,54
12,5,13
13,5,12,16,54
871,827,883
14,3,57
16,5,13,54
206,78
179,57
19,45,48,63
162,879,116
872,883
623,874,877
624,36,88
24,49,879
391,873,397
215,58
873,391,878
874,623
36,624,60,78,88
827,823,871,883
875,881
45,19,169,63,157
48,19,157
49,24,71
876,884
51,3,57
169,45,157
54,5,13,16
877,623
57,2,3,14,179,51,58,60
878,873,397
58,2,215,57
60,3,36,57,88
879,162,24,116
63,19,45,112
112,63
397,391,878
71,49
880,882
881,875
157,45,48,169
116,162,879
78,4,206,36
882,880
158,3,357
357,158
883,871,872,827
884,876
88,624,36,60
